CodeBERT_Prediction,CodeT5_Prediction,MulaRec_Prediction,Correct_Model_Names,Correct_API_Sequence,CodeBERT_Achievement_Rate,CodeT5_Achievement_Rate,MulaRec_Achievement_Rate,CodeBERT_Head_API_Rate,CodeT5_Head_API_Rate,MulaRec_Head_API_Rate
"['printstream.<init>', 'system.setout', 'objectinputstream.<init>', 'objectoutputstream.<init>', 'objectinputstream.<init>', 'objectinputstream.readobject', 'message.cast', 'integer.parseint', 'message.<init>', 'objectoutputstream.writeobject', 'integer.parseint', 'message.<init>', 'objectoutputstream.writeobject', 'integer.parseint', 'message.<init>', 'objectoutputstream.writeobject', 'integer.parseint', 'message.<init>', 'objectoutputstream.']","['outputstream.<init>', 'printstream.<init>', 'system.setout', 'objectinputstream.<init>', 'objectoutputstream.<init>', 'objectinputstream.readobject', 'message.cast', 'integer.parseint', 'message.<init>', 'objectoutputstream.writeobject', 'integer.parseint', 'message.<init>', 'objectoutputstream.writeobject', 'integer.parseint', 'message.<init>', 'objectoutputstream.writeobject', 'integer.parseint', 'message.<init>', 'objectoutputstream.write']","['outputstream.<init>', 'printstream.<init>', 'system.setout', 'objectinputstream.<init>', 'objectoutputstream.<init>', 'objectinputstream.readobject', 'message.cast', 'integer.parseint', 'message.<init>', 'objectoutputstream.writeobject', 'integer.parseint', 'message.<init>', 'objectoutputstream.writeobject', 'integer.parseint', 'long.parselong', 'integer.parseint', 'long.parselong', 'integer.parseint', 'thread.sleep', 'message.<init>', 'objectoutputstream.writeobjectenumeration<integer', '>.hasmoreelements', 'message.<init>enumeration<integer', '>.nextelement', 'system.setout']",MulaRec,"['outputstream.<init>', 'printstream.<init>', 'system.setout', 'objectinputstream.<init>', 'objectoutputstream.<init>', 'objectinputstream.readobject', 'message.cast', 'integer.parseint', 'message.<init>', 'objectoutputstream.writeobject', 'integer.parseint', 'message.<init>', 'objectoutputstream.writeobject', 'integer.parseint', 'long.parselong', 'integer.parseint', 'long.parselong', 'integer.parseint', 'thread.sleep', 'message.<init>', 'objectoutputstream.writeobjectenumeration<integer', '>.hasmoreelements', 'message.<init>enumeration<integer', '>.nextelement', 'system.setout']",0.0,0.0,0.0,0.47368421052631576,0.5263157894736842,0.44
['list<integer>.add'],"['list<integer>.addlist<integer', '>.size', 'random.nextintlist<integer', '>.get']","['list<integer>.addlist<integer', '>.isempty']",CodeT5,"['list<integer>.addlist<integer', '>.size', 'random.nextintlist<integer', '>.get']",0.8,0.0,0.0,1.0,0.0,0.0
"['node.getnodetype', 'node.getnodevalue', 'stringbuffer.append', 'node.getnodetype', 'node.getnodevalue', 'stringbuffer.append']","['node.getnodetype', 'node.getnodevalue', 'stringbuffer.append', 'node.getnodetype', 'node.getnodevalue', 'stringbuffer.append', 'node.getnodename', 'stringbuffer.append', 'node.hasattributes', 'node.getattributes', 'namednodemap.getlength', 'namednodemap.item', 'node.getnodevalue', 'node.getnodename', 'stringbuffer.append', 'node.haschildnodes', 'node.getchildnodes', 'nodelist.item', 'node.getnodename', 'stringbuffer.append', 'node.hasattributes', 'node.']","['node.getnodetype', 'node.getnodevalue', 'stringbuffer.append', 'node.getnodetype', 'node.getnodevalue', 'stringbuffer.append', 'node.getnodename', 'stringbuffer.append', 'node.hasattributes', 'node.getattributes', 'namednodemap.getlength', 'namednodemap.item', 'node.getnodevalue', 'node.getnodename', 'stringbuffer.append', 'node.haschildnodes', 'node.getchildnodes', 'nodelist.item', 'nodelist.getlength', 'stringbuffer.append', 'nodelist.item', 'stringbuffer.append', 'node.getnodename', 'stringbuffer.append', 'nodelist.getlength', 'nodelist.item', 'node.getnodename', 'stringbuffer.append']",MulaRec,"['node.getnodetype', 'node.getnodevalue', 'stringbuffer.append', 'node.getnodetype', 'node.getnodevalue', 'stringbuffer.append', 'node.getnodename', 'stringbuffer.append', 'node.hasattributes', 'node.getattributes', 'namednodemap.getlength', 'namednodemap.item', 'node.getnodevalue', 'node.getnodename', 'stringbuffer.append', 'node.haschildnodes', 'node.getchildnodes', 'nodelist.item', 'nodelist.getlength', 'stringbuffer.append', 'nodelist.item', 'stringbuffer.append', 'node.getnodename', 'stringbuffer.append', 'nodelist.getlength', 'nodelist.item', 'node.getnodename', 'stringbuffer.append']",0.0,0.0,0.0,0.3333333333333333,0.2727272727272727,0.4642857142857143
"['stringcharacteriterator.<init>', 'stringcharacteriterator.current', 'stringcharacteriterator.next', 'character.iswhitespace', 'stringbuffer.append', 'stringcharacteriterator.next', 'stringbuffer.tostring', 'integer.parseint', 'long.<init>']","['stringcharacteriterator.<init>', 'stringcharacteriterator.current', 'stringcharacteriterator.next', 'character.iswhitespace', 'stringcharacteriterator.current', 'stringcharacteriterator.next', 'character.iswhitespace', 'stringcharacteriterator.current', 'stringcharacteriterator.next', 'character.iswhitespace', 'stringcharacteriterator.current', 'stringcharacteriterator.next']","['stringcharacteriterator.<init>', 'stringcharacteriterator.current', 'stringcharacteriterator.next', 'character.iswhitespace', 'stringcharacteriterator.next', 'stringcharacteriterator.previous', 'stringcharacteriterator.next', 'string.indexof', 'stringbuffer.append', 'stringbuffer.length', 'stringbuffer.tostring', 'long.parselong', 'stringcharacteriterator.getindex', 'parseposition.setindex', 'long.<init>']",MulaRec,"['stringcharacteriterator.<init>', 'stringcharacteriterator.current', 'stringcharacteriterator.next', 'character.iswhitespace', 'stringcharacteriterator.next', 'stringcharacteriterator.previous', 'stringcharacteriterator.next', 'string.indexof', 'stringbuffer.append', 'stringbuffer.length', 'stringbuffer.tostring', 'long.parselong', 'stringcharacteriterator.getindex', 'parseposition.setindex', 'long.<init>']",0.0,0.0,0.0,0.4444444444444444,0.25,0.26666666666666666
"['tounknownstream.emitfirsttag', 'serializationhandler.comment']","['tounknownstream.emitfirsttag', 'serializationhandler.startdocument', 'serializationhandler.enddocument', 'serializationhandler.comment']","['tounknownstream.emitfirsttag', 'serializationhandler.startdocument', 'serializationhandler.comment']",MulaRec,"['tounknownstream.emitfirsttag', 'serializationhandler.startdocument', 'serializationhandler.comment']",0.0,0.0,0.0,0.0,0.0,0.0
['imageicon.getimage'],"['jlabel.<init>', 'imageicon.geticonheight', 'imageicon.geticonwidth', 'jlabel.setbounds', 'jlabel.<init>', 'imageicon.geticonheight', 'imageicon.geticonwidth', 'jlabel.setbounds', 'jlabel.<init>', 'imageicon.geticonheight', 'imageicon.geticonwidth', 'jlabel.setbounds', 'jlabel.<init>', 'imageicon.geticonheight', 'imageicon.geticonwidth', 'jlabel.setbounds', 'jlabel.<init>']","['jlabel.<init>', 'imageicon.geticonheight', 'imageicon.geticonwidth', 'jlabel.setsize', 'jlabel.setverticalalignment', 'integer.<init>', 'jdesktoppane.add']",MulaRec,"['jlabel.<init>', 'imageicon.geticonheight', 'imageicon.geticonwidth', 'jlabel.setsize', 'jlabel.setverticalalignment', 'integer.<init>', 'jdesktoppane.add']",0.0,0.0,0.0,0.0,0.29411764705882354,0.2857142857142857
['cell.randomispoint'],"['cell.randomisepoint', 'cell.setpoint', 'cell.randomisepoint', 'cell.setpoint', 'cell.randomisepoint', 'cell.setpoint', 'cell.randomisepoint', 'cell.setpoint', 'cell.randomisepoint', 'cell.setpoint', 'cell.randomisepoint', 'cell.setpoint', 'cell.randomisepoint', 'cell.setpoint', 'cell.randomisepoint', 'cell.setpoint', 'cell.randomisepoint', 'cell.setpoint', 'cell.randomisepoint', 'cell.setpoint', 'cell.randomisepoint', 'cell.set']",['cell.randomisepoint'],MulaRec,['cell.randomisepoint'],0.0,0.0,0.0,0.0,0.0,0.0
"['arraylist<string>.sizearraylist<string', '>.get', 'stringbuilder.append', 'stringbuilder.tostring']","['collections.sort', 'stringbuilder.append', 'stringbuilder.tostring']","['stringbuilder.tostringarraylist<string', '>.add', 'collections.sort']",CodeT5,"['collections.sort', 'stringbuilder.append', 'stringbuilder.tostring']",0.0,0.6914298958939253,0.0,0.5,1.0,0.3333333333333333
"['graphics.fillrect', 'graphics.setcolor', 'color.<init>', 'graphics.setcolor', 'graphics.drawline', 'color.<init>', 'graphics.setcolor', 'color.<init>', 'graphics.setcolor', 'graphics.drawline']","['graphics.fillrect', 'graphics.setcolor', 'graphics.drawline', 'graphics.setcolor', 'graphics.drawline', 'graphics.setcolor', 'graphics.drawline', 'graphics.setcolor', 'graphics.drawline', 'graphics.setcolor', 'graphics.drawline', 'graphics.setcolor', 'graphics.drawline', 'graphics.setcolor', 'graphics.drawline', 'graphics.setcolor', 'graphics.drawline', 'graphics.setcolor', 'graphics.drawline', 'graphics.setcolor', 'graphics.drawline', 'graphics.setcolor', 'graphics.drawline', 'graphics.setcolor', 'graphics.']","['graphics.fillrect', 'graphics.setcolor', 'color.<init>', 'graphics.setcolor', 'color.cast', 'graphics.setcolor', 'graphics.drawline', 'graphics.drawoval', 'graphics.setcolor']",MulaRec,"['graphics.fillrect', 'graphics.setcolor', 'color.<init>', 'graphics.setcolor', 'color.cast', 'graphics.setcolor', 'graphics.drawline', 'graphics.drawoval', 'graphics.setcolor']",0.389770906412622,0.0,0.6964956587152091,0.7,0.48,0.5555555555555556
"['vector<double>.get', 'bigdecimal.<init>', 'bigdecimal.multiplyvector<double', '>.add']","['vector<double>.getvector<double', '>.add']","['vector<double>.get', 'bigdecimal.<init>vector<double', '>.get', 'bigdecimal.<init>', 'bigdecimal.multiplyvector<double', '>.add']",MulaRec,"['vector<double>.get', 'bigdecimal.<init>vector<double', '>.get', 'bigdecimal.<init>', 'bigdecimal.multiplyvector<double', '>.add']",0.0,0.0,0.0,0.0,0.0,0.0
['image.dispose'],"['image.getheight', 'image.getwidth', 'image.getsubimage']","['image.getwidth', 'image.getheight', 'math.max', 'math.min', 'image.getsubimage', 'math.max', 'image.getheight', 'image.getwidth']",MulaRec,"['image.getwidth', 'image.getheight', 'math.max', 'math.min', 'image.getsubimage', 'math.max', 'image.getheight', 'image.getwidth']",1.0,0.0,0.0,0.0,0.3333333333333333,0.625
['collections.unmodifiableset'],"['linkedlist<symbol>.<init>', 'symbol.memberslinkedlist<symbol', '>.addfirstlinkedlist<symbol', '>.sizelinkedlist<symbol', '>.removefirst', 'symbol.memberslinkedlist<symbol', '>.addfirstlinkedlist<symbol', '>.sizelinkedlist<symbol', '>.removefirst', 'symbol.<init>linkedlist<symbol', '>.addfirst', 'symbol.<init>linkedlist<symbol', '>.addfirst', 'symbol.<init>linkedlist<symbol', '>.']","['linkedlist<symbol>.<init>', 'symbol.memberslinkedlist<symbol', '>.addfirst']",MulaRec,"['linkedlist<symbol>.<init>', 'symbol.memberslinkedlist<symbol', '>.addfirst']",1.0,0.0,0.0,0.0,0.0,0.0
"['fileinputstream.<init>', 'properties.load', 'inputstream.close']","['fileinputstream.<init>', 'properties.load', 'properties.getproperty', 'inputstream.close']","['fileinputstream.<init>', 'bufferedinputstream.<init>', 'properties.load', 'properties.getproperty']",MulaRec,"['fileinputstream.<init>', 'bufferedinputstream.<init>', 'properties.load', 'properties.getproperty']",0.7309716158212629,0.6833148056585682,0.7490551432883844,1.0,1.0,0.75
"['jscrollpane.getheight', 'jscrollpane.getverticalscrollbar', 'jscrollpane.gethorizontalscrollbar', 'jscrollpane.getverticalscrollbar', 'jscrollpane.gethorizontalscrollbar', 'jscrollpane.getverticalscrollbar', 'jscrollpane.getwidth', 'dimension.<init>', 'jscrollpane.setpreferredsize', 'jscrollpane.revalidate', 'jscrollpane.repaint']","['jscrollpane.getpreferredsize', 'jscrollpane.getwidth', 'jscrollpane.getheight', 'jscrollpane.getpreferredsize', 'jscrollpane.getwidth', 'jscrollpane.getheight', 'jscrollpane.getwidth', 'jscrollpane.getpreferredsize', 'jscrollpane.getwidth', 'jscrollpane.getheight', 'jscrollpane.getwidth', 'jscrollpane.getpreferredsize', 'jscrollpane.getwidth', 'jscrollpane.getheight', 'jscrollpane.getwidth', 'jscrollpane.']","['dimension.<init>', 'jcomponent.setpreferredsize', 'jcomponent.setbounds', 'jscrollpane.revalidate', 'jscrollpane.repaint', 'list.get', 'jscrollpane.gethorizontalscrollbar']",MulaRec,"['dimension.<init>', 'jcomponent.setpreferredsize', 'jcomponent.setbounds', 'jscrollpane.revalidate', 'jscrollpane.repaint', 'list.get', 'jscrollpane.gethorizontalscrollbar']",0.0,0.0,0.0,0.09090909090909091,0.0,0.2857142857142857
['point.<init>'],"['point.<init>', 'file.cast', 'file.getname', 'string.startswith', 'string.substring', 'string.startswith', 'string.substring', 'string.startswith', 'string.substring', 'string.startswith', 'string.substring', 'string.startswith', 'string.substring', 'string.startswith', 'string.substring', 'string.startswith', 'string.substring', 'string.startswith', 'string.substring', 'string.startswith', 'string.substring', 'string.startswith', 'string.substring', 'string.startswith', 'string.substring', 'string.startswith', 'string.substring', 'string.startswith', 'string.substring', 'string.startswith', 'string.substring', 'string.']","['point.<init>', 'file.cast']",MulaRec,"['point.<init>', 'file.cast']",0.34615384615384615,0.0,0.6504436355879909,1.0,0.9375,0.5
"['objectinputstream.<init>', 'objectinputstream.readobject', 'objectinputstream.close', 'fileinputstream.close']","['objectinputstream.<init>', 'objectinputstream.readobject', 'objectinputstream.close', 'fileinputstream.<init>', 'objectinputstream.<init>', 'objectinputstream.readobject', 'objectinputstream.close', 'fileinputstream.<init>', 'objectinputstream.<init>', 'objectinputstream.readobject', 'objectinputstream.close', 'fileinputstream.<init>', 'objectinputstream.<init>', 'objectinputstream.readobject', 'objectinputstream.close']","['objectinputstream.<init>', 'objectinputstream.readobject', 'objectinputstream.close', 'fileinputstream.close', 'joptionpane.showmessagedialog']",CodeBERT,"['objectinputstream.<init>', 'objectinputstream.readobject', 'objectinputstream.close', 'fileinputstream.close']",0.9872585449014338,0.8208495261990122,0.5935082756919454,0.25,0.4666666666666667,0.4
"['stringbuffer.tostring', 'statement.execute']","['stringbuffer.tostring', 'statement.executeupdate']","['stringbuffer.tostring', 'statement.executequery']",CodeT5,"['stringbuffer.tostring', 'statement.executeupdate']",0.0,0.8169646214252797,0.8393969001392028,0.5,0.5,1.0
['math.round'],"['math.pow', 'string.format']",['numberformat.format'],MulaRec,['numberformat.format'],0.4594594594594595,0.42426406871192857,0.5,1.0,1.0,0.0
['arraylist.get'],"['arraylist.get', 'string.format', 'arraylist.get', 'string.format', 'arraylist.get', 'string.format', 'arraylist.get', 'string.format', 'arraylist.get', 'string.format', 'arraylist.get', 'string.format', 'arraylist.get', 'string.format', 'arraylist.get', 'string.format', 'arraylist.get', 'string.format', 'arraylist.get', 'string.format', 'arraylist.get', 'string.format', 'arraylist.get', 'string.format', 'arraylist.get', 'string.format', 'arraylist.get', 'string.format']","['arraylist.get', 'arraylist.remove']",CodeBERT,['arraylist.get'],0.5740740740740741,0.4634811914358714,0.60380736442456,1.0,1.0,1.0
['element.appendchild'],"['element.setattribute', 'string.valueof', 'element.setattribute', 'string.valueof', 'element.setattribute', 'string.valueof', 'element.setattribute', 'string.valueof', 'element.setattribute', 'string.valueof', 'element.setattribute', 'string.valueof', 'element.setattribute', 'string.valueof', 'element.setattribute', 'string.valueof', 'element.setattribute', 'string.valueof', 'element.setattribute', 'string.valueof', 'element.setattribute', 'string.valueof', 'element.setattribute', 'string.valueof', 'element.']","['element.setattribute', 'string.valueof', 'string.equals', 'element.setattribute', 'string.split', 'document.createtextnode', 'element.appendchild', 'document.createelement', 'element.appendchild']",MulaRec,"['element.setattribute', 'string.valueof', 'string.equals', 'element.setattribute', 'string.split', 'document.createtextnode', 'element.appendchild', 'document.createelement', 'element.appendchild']",1.0,0.0,0.0,0.0,0.48,0.3333333333333333
"['component.getmin_m_prime', 'component.getmax_m_prime', 'component.getmin_m_prime', 'tool.write2log', 'component.getpi', 'component.getm_dedicatedcores', 'component.getpi', 'component.getm_dedicatedcores', 'component.gettasksetutilvector<task', '>.size', 'component.getmaxak', 'tool.write2aklog', 'tool.debug', 'tool.write2logvector<task', '>.sizevector<task>']","['component.getmin_m_prime', 'component.getmax_m_prime_fast', 'component.getmin_m_prime', 'tool.write2log', 'component.getpi', 'component.getm_dedicatedcores', 'component.getpi', 'component.getm_dedicatedcores', 'component.gettasksetutilvector<task', '>.sizevector<task', '>.get', 'component.getdbf_bertogna', 'task.getexe', 'task.getdeadline', 'component.tostring', 'component.getcomponent']","['component.getmin_m_prime', 'component.getmax_m_prime_fast', 'component.getmin_m_prime', 'tool.write2log', 'component.getpi', 'component.getm_dedicatedcores', 'component.getpi', 'component.getm_dedicatedcores', 'component.gettasksetutilvector<task', '>.sizevector<task', '>.get', 'component.getdbf_bertogna', 'task.getexe', 'task.getdeadline', 'component.tostring', 'component.getcomponentname', 'tool.debug']",MulaRec,"['component.getmin_m_prime', 'component.getmax_m_prime_fast', 'component.getmin_m_prime', 'tool.write2log', 'component.getpi', 'component.getm_dedicatedcores', 'component.getpi', 'component.getm_dedicatedcores', 'component.gettasksetutilvector<task', '>.sizevector<task', '>.get', 'component.getdbf_bertogna', 'task.getexe', 'task.getdeadline', 'component.tostring', 'component.getcomponentname', 'tool.debug']",0.0,0.0,0.0,0.0,0.0,0.0
"['list.get', 'list.cast', 'list.size', 'list.get', 'double.<init>']","['list.get', 'list.cast', 'list.size', 'list.get', 'double.cast', 'double.doublevalue', 'list.get', 'double.cast', 'double.doublevalue', 'list.get', 'double.cast', 'double.doublevalue', 'list.get', 'double.cast', 'double.doublevalue', 'list.get', 'double.cast', 'double.doublevalue']","['list.get', 'list.cast', 'list.size', 'list.get', 'double.cast', 'double.doublevalue', 'list.get', 'double.cast', 'double.doublevalue', 'list.get', 'double.<init>']",MulaRec,"['list.get', 'list.cast', 'list.size', 'list.get', 'double.cast', 'double.doublevalue', 'list.get', 'double.cast', 'double.doublevalue', 'list.get', 'double.<init>']",0.6942018868558649,0.5737854264657652,0.6529366027016662,1.0,0.4444444444444444,0.6363636363636364
"['bufferedreader.<init>', 'bufferedreader.readline', 'string.split', 'double.parsedoublearraylist<double', '>.get']","['bufferedreader.<init>', 'bufferedreader.readline', 'string.split', 'double.parsedouble', 'bufferedreader.close']","['bufferedreader.<init>', 'streamtokenizer.<init>', 'streamtokenizer.nexttoken']",MulaRec,"['bufferedreader.<init>', 'streamtokenizer.<init>', 'streamtokenizer.nexttoken']",0.0,0.43633449376099814,0.0,0.4,0.6,0.0
